"rental_id","customer_first_name","customer_last_name","region","country","film_title","film_rating","genre","paid_amount","rental_duration"
5553,"Jennifer","Davis","America","United States","Goldmine Tycoon","R","Sci-Fi","0.99","4"
5912,"Jack","Foust","Asia","Russian Federation","Dwarfs Alter","G","Games","3.99","6"
10243,"Esther","Crawford","Africa","South Africa","Jerk Paycheck","NC-17","Classics","4.99","5"
14534,"Gloria","Cook","Oceania","French Polynesia","Majestic Floats","PG","Documentary","0.99","5"
15772,"Carla","Gutierrez","Asia","India","Virtual Spoilers","NC-17","Family","4.99","2"
11260,"Gertrude","Castillo","America","Greenland","Talented Homicide","PG","Sports","0.99","3"
1486,"Joan","Cooper","America","United States","Craft Outfield","NC-17","Drama","0.99","0"
3720,"Diana","Alexander","America","United States","Oz Liaisons","R","Animation","2.99","3"
14154,"Tim","Cary","Asia","India","Darn Forrester","G","Action","4.99","6"
6831,"Cathy","Spencer","Asia","Japan","Dances None","NC-17","Action","1.99","4"
12407,"Charlene","Alvarez","Africa","Tanzania","Boogie Amelie","R","Music","4.99","5"
5322,"Edwin","Burk","Africa","South Africa","Wedding Apollo","PG","Documentary","6.99","8"
13332,"Angel","Barclay","Asia","Japan","Pond Seattle","PG-13","Animation","2.99","5"
3598,"Nicole","Peterson","Asia","India","Evolution Alter","PG-13","Sports","0.99","2"
13242,"Vincent","Ralston","America","Mexico","Balloon Homeward","NC-17","Music","2.99","5"
13376,"Amanda","Carter","Africa","Morocco","Curtain Videotape","PG-13","Games","0.99","2"
9585,"Sue","Peters","Asia","China","Range Moonwalker","PG","Family","4.99","2"
14257,"Marion","Snyder","America","Brazil","Stagecoach Armageddon","R","Action","7.99","7"
13294,"Christian","Jung","Asia","India","Arabia Dogma","NC-17","Horror","0.99","0"
3266,"Annette","Olson","Asia","India","Maltese Hope","PG-13","Games","4.99","5"
15492,"Mitchell","Westmoreland","Asia","Vietnam","Enough Raging","NC-17","Travel","2.99","3"
14806,"Georgia","Jacobs","Asia","India","Hyde Doctor","G","Classics","2.99","1"
11792,"Randy","Gaither","Asia","Russian Federation","Slums Duck","PG","Family","4.99","8"
3739,"Darlene","Rose","Asia","North Korea","Virginian Pluto","R","Documentary","0.99","2"
13966,"Christy","Vargas","Asia","China","Wonka Sea","NC-17","Animation","2.99","1"
12435,"Erin","Dunn","Asia","Russian Federation","Queen Luke","PG","Drama","7.99","8"
5629,"Kelly","Knott","Asia","China","Borrowers Bedazzled","G","Animation","0.99","6"
3866,"Rodney","Moeller","Africa","Nigeria","Atlantis Cause","G","Family","5.99","9"
3294,"Alexander","Fennell","Europe","Italy","Lies Treatment","NC-17","Drama","6.99","8"
10209,"William","Satterfield","Asia","Yemen","Lord Arizona","PG-13","Action","2.99","2"
15555,"Ryan","Salisbury","Europe","Latvia","Head Stranger","R","Games","4.99","0"
3623,"Marilyn","Ross","Africa","Nigeria","Breakfast Goldfinger","G","New","4.99","0"
11601,"Dean","Sauer","Africa","South Africa","Dorado Notting","NC-17","Music","4.99","2"
1406,"Beth","Franklin","Asia","Vietnam","Platoon Instinct","PG-13","New","4.99","5"
2799,"Morris","Mccarter","Asia","Taiwan","Zorro Ark","NC-17","Comedy","4.99","2"
8887,"Alan","Kahn","Asia","China","Tomorrow Hustler","R","Classics","4.99","5"
6073,"Leo","Ebert","Asia","China","Undefeated Dalmations","PG-13","Horror","6.99","9"
7879,"Ethel","Webb","Africa","South Africa","Honey Ties","R","Sports","0.99","2"
14581,"Lydia","Burke","America","Argentina","Coast Rainbow","PG","Documentary","1.99","4"
9713,"Veronica","Stone","America","United States","Dancing Fever","G","Documentary","1.99","7"
14948,"Shane","Millard","America","Mexico","Opus Ice","R","Foreign","5.99","6"
7842,"Brandy","Graves","America","United States","Louisiana Harry","PG-13","Family","2.99","6"
6207,"Leslie","Gordon","Asia","Turkey","Quills Bull","R","Documentary","4.99","2"
13773,"Judith","Cox","Asia","China","Roots Remember","PG-13","Classics","2.99","6"
2965,"Catherine","Campbell","Asia","Russian Federation","Agent Truman","PG","Foreign","8.99","9"
8360,"Joan","Cooper","America","United States","Tourist Pelican","PG-13","Sports","4.99","3"
2231,"Virginia","Green","Europe","France","Kane Exorcist","R","Foreign","0.99","5"
3451,"Jimmie","Eggleston","Europe","Poland","Saturday Lambs","G","Sports","10.99","8"
12976,"Terrance","Roush","Europe","Hungary","Alaska Phantom","PG","Music","1.99","7"
6961,"Martha","Gonzalez","Europe","Moldova","Jawbreaker Brooklyn","PG","Music","0.99","3"
5989,"Felicia","Sutton","Asia","China","Circus Youth","PG-13","Children","2.99","4"
11966,"Felicia","Sutton","Asia","China","Slums Duck","PG","Family","0.99","2"
1730,"Shawn","Heaton","Asia","Thailand","Fantasia Park","G","Games","2.99","2"
13125,"Laurie","Lawrence","Asia","India","Snatch Slipper","PG","Comedy","5.99","6"
14393,"Harry","Arce","Asia","Iran","Submarine Bed","R","Comedy","7.99","7"
13896,"Billie","Horton","Asia","Turkey","Expendable Stallion","PG","Documentary","0.99","1"
13070,"Jackie","Lynch","America","Colombia","Jedi Beneath","PG","Family","0.99","4"
2668,"Alberto","Henning","America","Venezuela","Pocus Pulp","NC-17","Documentary","0.99","4"
7451,"Angela","Hernandez","Asia","Japan","Liberty Magnificent","G","Sports","6.99","6"
16044,"Tim","Cary","Asia","India","Everyone Craft","PG","Foreign","0.99","1"
2190,"Harold","Martino","America","Brazil","Wash Heavenly","R","Foreign","5.99","8"
5263,"Nathan","Runyon","America","Virgin Islands, U.S.","Anaconda Confessions","R","Animation","0.99","3"
12389,"Chris","Brothers","Europe","Spain","Heavyweights Beast","G","Documentary","4.99","4"
4334,"Ella","Oliver","Asia","Yemen","Patient Sister","NC-17","Classics","0.99","0"
10793,"Arlene","Harvey","Asia","India","Patient Sister","NC-17","Classics","2.99","8"
7482,"Roger","Quintanilla","Asia","Taiwan","Butterfly Chocolat","G","New","6.99","8"
14468,"Pearl","Garza","Asia","India","Tramp Others","PG","Comedy","5.99","9"
1857,"Jesus","Mccartney","America","Brazil","United Pilot","R","Documentary","1.99","4"
7226,"Wayne","Truong","Asia","India","Scarface Bang","PG-13","Children","6.99","4"
14308,"Chad","Carbone","Asia","India","Sassy Packer","G","Games","0.99","3"
4213,"Gladys","Hamilton","Africa","Nigeria","Clash Freddy","G","Animation","2.99","5"
5628,"Wanda","Patterson","America","Colombia","Telemark Heartbreakers","PG-13","Animation","3.99","7"
6707,"Marilyn","Ross","Africa","Nigeria","Boulevard Mob","R","New","1.99","4"
14142,"Cody","Nolen","America","Brazil","Flight Lies","R","Sports","4.99","2"
5746,"Kathryn","Coleman","Europe","Ukraine","Philadelphia Wife","PG-13","Sports","4.99","5"
8928,"Brandon","Huey","Asia","Turkey","Clash Freddy","G","Animation","2.99","5"
11258,"Glenda","Frazier","Asia","China","Galaxy Sweethearts","R","Classics","4.99","3"
13600,"Claude","Herzog","Africa","Angola","Breakfast Goldfinger","G","New","7.99","7"
1990,"Johnnie","Chisholm","Europe","Poland","Flatliners Killer","G","Sports","4.99","6"
2109,"Brent","Harkins","Asia","Turkey","Killer Innocent","R","Family","3.99","7"
2465,"Erin","Dunn","Asia","Russian Federation","Spiking Element","G","Classics","2.99","7"
5567,"Joanne","Robertson","Asia","Japan","Gentlemen Stage","NC-17","Foreign","2.99","5"
2246,"Vincent","Ralston","America","Mexico","Vampire Whale","NC-17","New","4.99","4"
12235,"Terrence","Gunderson","Asia","China","Date Speed","R","Family","0.99","1"
5199,"Carolyn","Perez","Asia","Thailand","Birds Perdition","G","New","4.99","0"
10592,"Jennie","Terry","Europe","Czech Republic","Contact Anonymous","PG-13","Travel","3.99","7"
8728,"Peter","Menard","Europe","Netherlands","Day Unfaithful","G","New","9.99","8"
7616,"Margaret","Moore","Asia","Oman","Spirit Flintstones","R","Horror","0.99","2"
8172,"Frank","Waggoner","Asia","Bangladesh","Egg Igby","PG","Documentary","7.99","9"
5948,"Evelyn","Morgan","Europe","Liechtenstein","Rear Trading","NC-17","Action","2.99","7"
7816,"Felicia","Sutton","Asia","China","Fiction Christmas","PG","Foreign","0.99","1"
2299,"Cynthia","Young","Asia","India","Virginian Pluto","R","Documentary","3.99","8"
2062,"Doris","Reed","Asia","Russian Federation","Greek Everyone","PG","Foreign","2.99","3"
7704,"Jennie","Terry","Europe","Czech Republic","Language Cowboy","NC-17","Children","2.99","6"
7564,"Toni","Holt","America","United States","Odds Boogie","NC-17","Family","0.99","4"
6459,"Felix","Gaffney","Europe","Lithuania","Taxi Kick","PG-13","Music","0.99","3"
9285,"Priscilla","Lowe","America","Mexico","Sleepy Japanese","PG","New","5.99","7"
9742,"Ann","Evans","Asia","Russian Federation","Terminator Club","R","Music","7.99","8"
4729,"Eileen","Carr","America","Paraguay","Fidelity Devil","G","Horror","4.99","2"
12166,"Vivian","Ruiz","Europe","Netherlands","Show Lord","PG-13","Documentary","9.99","8"
7077,"Gail","Knight","Europe","Switzerland","Princess Giant","NC-17","Documentary","3.99","4"
11489,"Dustin","Gillette","Europe","Netherlands","Paris Weekend","PG-13","Horror","2.99","1"
8114,"Raul","Fortier","Asia","India","Connecticut Tramp","R","Sci-Fi","8.99","7"
4082,"Tracy","Cole","America","Mexico","Operation Operation","G","Comedy","2.99","4"
8171,"Ramona","Hale","Asia","India","Roman Punk","NC-17","Music","0.99","1"
12017,"Byron","Box","Asia","Kazakstan","Birdcage Casper","NC-17","Music","1.99","4"
7986,"Johnny","Turpin","Africa","Sudan","Enemy Odds","NC-17","Music","7.99","7"
2701,"Angela","Hernandez","Asia","Japan","Ghost Groundhog","G","Children","7.99","9"
3431,"Elmer","Noe","Asia","Cambodia","Annie Identity","G","Sci-Fi","2.99","5"
1603,"Johnny","Turpin","Africa","Sudan","Reunion Witches","R","Drama","0.99","0"
11772,"Tanya","Gilbert","Asia","South Korea","Detective Vision","PG-13","Classics","5.99","9"
12734,"Josephine","Gomez","Asia","India","Shootist Superfly","PG-13","Drama","1.99","6"
6834,"Jessie","Milam","Asia","China","Curtain Videotape","PG-13","Games","0.99","6"
8089,"Diane","Collins","Africa","Sudan","Feud Frogmen","R","Family","0.99","6"
15432,"Edith","Mcdonald","Asia","India","Hedwig Alter","NC-17","Comedy","2.99","4"
11389,"Leah","Curtis","Europe","Poland","Redemption Comforts","NC-17","New","2.99","1"
5182,"Sue","Peters","Asia","China","Closer Bang","R","Comedy","6.99","7"
3887,"Darryl","Ashcraft","America","Argentina","Goodfellas Salute","PG","Sci-Fi","4.99","0"
2834,"Thelma","Murray","America","Peru","Novocaine Flight","G","Sports","1.99","4"
9913,"Tamara","Nguyen","America","Brazil","Song Hedwig","PG-13","Music","3.99","5"
10328,"Anne","Powell","Europe","United Kingdom","Dying Maker","PG","Comedy","4.99","0"
12633,"Wesley","Bull","Europe","Spain","Virtual Spoilers","NC-17","Family","6.99","4"
13407,"Monica","Hicks","Europe","Ukraine","Majestic Floats","PG","Documentary","0.99","2"
2570,"Elizabeth","Brown","Asia","Taiwan","Double Wrath","R","Animation","2.99","6"
1410,"Gerald","Fultz","Asia","India","Congeniality Quest","PG-13","Sports","0.99","5"
13830,"Katherine","Rivera","Europe","Switzerland","Notting Speakeasy","PG-13","Drama","0.99","4"
11663,"Louis","Leone","Asia","Philippines","Splash Gump","PG","Family","3.99","8"
1833,"Josephine","Gomez","Asia","India","Expendable Stallion","PG","Documentary","1.99","3"
4143,"Nellie","Garrett","Asia","India","Celebrity Horn","PG-13","Action","0.99","6"
4736,"Rachel","Barnes","Asia","Japan","Party Knock","PG","Comedy","4.99","8"
7348,"Christine","Roberts","Oceania","French Polynesia","Rage Games","R","Family","4.99","1"
13386,"Gary","Coy","Asia","China","Wisdom Worker","R","Comedy","2.99","4"
6990,"Jamie","Rice","America","United States","Theory Mermaid","PG-13","Animation","0.99","3"
10784,"Lucy","Wheeler","Asia","India","Saturn Name","R","Comedy","5.99","7"
6746,"Clinton","Buford","America","United States","Pocus Pulp","NC-17","Documentary","0.99","5"
8874,"Bob","Pfeiffer","Asia","China","Brotherhood Blanket","R","Documentary","0.99","3"
12731,"Marjorie","Tucker","Europe","Poland","Graffiti Love","PG","Sci-Fi","2.99","4"
12174,"Peggy","Myers","Asia","Saudi Arabia","Fish Opus","R","Sci-Fi","2.99","2"
6922,"Billy","Poulin","Asia","Philippines","Downhill Enough","G","Comedy","0.99","1"
3254,"Greg","Robins","Asia","Vietnam","Story Side","R","Action","0.99","1"
10018,"Herman","Devore","Africa","Tanzania","Smile Earring","G","Travel","3.99","4"
9745,"Agnes","Bishop","Asia","India","Shock Cabin","PG-13","Foreign","2.99","7"
3014,"Eddie","Tomlin","Asia","Philippines","Island Exorcist","NC-17","Classics","2.99","2"
5234,"Antonio","Meek","America","Brazil","Trip Newton","PG-13","Action","5.99","7"
14706,"Tracy","Herrmann","America","Ecuador","Wolves Desire","NC-17","Travel","0.99","0"
14577,"Ellen","Simpson","America","Brazil","Homicide Peach","PG-13","Family","2.99","4"
10044,"Craig","Morrell","Asia","Philippines","Robbers Joon","PG-13","Children","2.99","4"
13661,"Dean","Sauer","Africa","South Africa","Swarm Gold","PG-13","Horror","5.99","9"
6472,"Ida","Andrews","America","Brazil","Spice Sorority","NC-17","Drama","4.99","3"
4474,"Rhonda","Kennedy","Europe","Netherlands","Window Side","R","Travel","3.99","4"
10965,"Ross","Grey","Asia","Philippines","Jade Bunch","NC-17","Sports","3.99","6"
1822,"Jacqueline","Long","Asia","Thailand","Chocolat Harry","NC-17","Family","0.99","0"
11520,"Sherry","Marshall","Africa","Egypt","Seabiscuit Punk","NC-17","Sports","5.99","9"
13224,"Karl","Seal","America","United States","Pickup Driving","G","Sports","8.99","9"
14674,"John","Farnsworth","Asia","India","Casper Dragonfly","PG-13","Children","7.99","5"
10346,"Derrick","Bourque","America","Canada","Trojan Tomorrow","PG","Sci-Fi","4.99","4"
1767,"Eileen","Carr","America","Paraguay","Drumline Cyclone","G","Travel","0.99","1"
12442,"Leah","Curtis","Europe","Poland","Alley Evolution","NC-17","Foreign","2.99","2"
10539,"Constance","Reid","Africa","Nigeria","Road Roxanne","R","Documentary","6.99","5"
14894,"Ryan","Salisbury","Europe","Latvia","Saturn Name","R","Comedy","4.99","1"
12014,"Dwayne","Olvera","Asia","India","Gun Bonnie","G","Games","0.99","6"
12587,"Marc","Outlaw","Europe","Italy","Pianist Outfield","NC-17","New","1.99","7"
12553,"Alex","Gresham","America","Mexico","Oleander Clue","PG","Music","0.99","3"
5167,"Randall","Neumann","America","Dominican Republic","Madness Attacks","PG-13","Foreign","1.99","5"
14507,"Annette","Olson","Asia","India","Honey Ties","R","Sports","4.99","6"
2508,"Derrick","Bourque","America","Canada","Videotape Arsenic","NC-17","Games","4.99","1"
4467,"Walter","Perryman","Asia","China","Wind Phantom","R","Games","0.99","1"
12031,"Dorothy","Taylor","Asia","Iran","Mystic Truman","NC-17","Comedy","2.99","7"
1705,"Bob","Pfeiffer","Asia","China","Analyze Hoosiers","R","Horror","2.99","2"
10984,"Jay","Robb","Asia","Indonesia","Hamlet Wisdom","R","Sci-Fi","3.99","7"
7803,"Oscar","Aquino","Asia","Iran","Rush Goodfellas","PG","Family","3.99","6"
11942,"Morris","Mccarter","Asia","Taiwan","Titanic Boondock","R","Animation","5.98",NULL
9916,"Edwin","Burk","Africa","South Africa","Darling Breaking","PG-13","Games","4.99","6"
3635,"Jo","Fowler","Africa","Nigeria","Bowfinger Gables","NC-17","Horror","4.99","3"
7969,"Shannon","Freeman","Asia","India","Jekyll Frogmen","PG","New","5.99","7"
12561,"Sean","Douglass","Africa","Ethiopia","Congeniality Quest","PG-13","Sports","0.99","1"
10156,"Dana","Hart","Asia","Russian Federation","Anthem Luke","PG-13","Comedy","4.99","1"
4265,"Judy","Gray","Africa","Algeria","Goldmine Tycoon","R","Sci-Fi","0.99","5"
10282,"Greg","Robins","Asia","Vietnam","Champion Flatliners","PG","Animation","6.99","6"
9178,"Miguel","Betancourt","Europe","Germany","Hustler Party","NC-17","Comedy","10.99","9"
9123,"Mae","Fletcher","Europe","Spain","Sons Interview","NC-17","Animation","2.99","2"
12659,"Frank","Waggoner","Asia","Bangladesh","Birch Antitrust","PG","Music","6.99","6"
1617,"Louise","Jenkins","Africa","South Africa","Fantasy Troopers","PG-13","Action","3.99","8"
6449,"Edith","Mcdonald","Asia","India","Wash Heavenly","R","Foreign","6.99","9"
4777,"Crystal","Ford","Asia","Israel","Bringing Hysterical","PG","Comedy","3.99","7"
14122,"Jacqueline","Long","Asia","Thailand","Summer Scarface","G","Classics","1.99","6"
7981,"Sean","Douglass","Africa","Ethiopia","Alter Victory","PG-13","Animation","1.99","7"
6634,"Diane","Collins","Africa","Sudan","Outbreak Divine","NC-17","Games","0.99","0"
15751,"Beth","Franklin","Asia","Vietnam","Circus Youth","PG-13","Children","3.99","5"
9669,"Olga","Jimenez","Africa","Nigeria","Women Dorado","R","Action","4.99","7"
15177,"Brent","Harkins","Asia","Turkey","Conversation Downhill","R","Family","4.99","3"
3346,"Loretta","Carpenter","America","Canada","Wars Pluto","G","Documentary","2.99","1"
11329,"Danny","Isom","Asia","Pakistan","Mod Secretary","NC-17","Documentary","4.99","6"
15049,"Crystal","Ford","Asia","Israel","Gables Metropolis","PG","Family","1.99","4"
5873,"Justin","Ngo","America","Brazil","Potluck Mixed","G","Animation","3.99","4"
7049,"Stephen","Qualls","Asia","Bangladesh","Peach Innocent","PG-13","Sports","7.99","8"
10832,"Hector","Poindexter","Asia","Russian Federation","Titanic Boondock","R","Animation","6.99","4"
2689,"Alfredo","Mcadams","Asia","Russian Federation","Madigan Dorado","R","Travel","4.99","5"
11294,"Norman","Currier","Asia","Indonesia","Crazy Home","PG","Comedy","2.99","1"
3972,"Wade","Delvalle","Europe","Switzerland","Heavyweights Beast","G","Documentary","4.99","4"
6156,"Sherri","Rhodes","Asia","India","Betrayed Rear","NC-17","Children","4.99","3"
15067,"Derek","Blakely","Asia","Philippines","Sleepy Japanese","PG","New","2.99","1"
13606,"Jamie","Rice","America","United States","Alone Trip","R","Music","4.99","6"
15427,"Miguel","Betancourt","Europe","Germany","Muscle Bright","G","Travel","4.99","9"
7527,"Bradley","Motley","Asia","India","Innocent Usual","PG-13","Foreign","10.99","8"
7970,"Edgar","Rhoads","Asia","Turkey","Desert Poseidon","R","Horror","5.99","4"
4696,"Kyle","Spurlock","Asia","China","Falcon Volume","PG-13","Animation","5.99","5"
7998,"Wade","Delvalle","Europe","Switzerland","Feathers Metal","PG-13","Games","0.99","3"
